Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	14	1.4690451206715633	1.2719308232068385E-4	ENSG00000173372, ENSG00000159189, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000159403, ENSG00000173369, ENSG00000196735, ENSG00000000971, ENSG00000223865, ENSG00000231389, ENSG00000203747, ENSG00000125730, ENSG00000182326	516	54	6879	3.456287683031869	0.031792734816171286	0.002937003900859427	0.0024744836015114856
KEGG_PATHWAY	hsa04964:Proximal tubule bicarbonate reclamation	9	0.944386149003148	1.6725365783611294E-4	ENSG00000104267, ENSG00000129244, ENSG00000080493, ENSG00000148672, ENSG00000143153, ENSG00000105409, ENSG00000163399, ENSG00000240583, ENSG00000018625	516	23	6879	5.2166329625884735	0.041596099818176024	0.003540202424197724	0.0029826902314106806
KEGG_PATHWAY	hsa04971:Gastric acid secretion	16	1.6789087093389297	2.6486495830196585E-4	ENSG00000104267, ENSG00000129244, ENSG00000198668, ENSG00000154229, ENSG00000105409, ENSG00000114353, ENSG00000143933, ENSG00000177807, ENSG00000070808, ENSG00000160014, ENSG00000164889, ENSG00000092820, ENSG00000143153, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	73	6879	2.9219496654985666	0.06507092713562046	0.005175053800669179	0.004360084698201591
KEGG_PATHWAY	hsa04961:Endocrine and other factor-regulated calcium reabsorption	12	1.2591815320041972	3.6278174840444265E-4	ENSG00000129244, ENSG00000106976, ENSG00000104327, ENSG00000143153, ENSG00000154229, ENSG00000105409, ENSG00000163399, ENSG00000006125, ENSG00000018625, ENSG00000141367, ENSG00000161203, ENSG00000087460	516	45	6879	3.5550387596899222	0.08804376927367208	0.006581897435337745	0.005545378154182195
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	10	1.049317943336831	5.213443042417232E-4	ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592	516	33	6879	4.039816772374912	0.12405851118322742	0.008828096885159845	0.007437845407181918
KEGG_PATHWAY	hsa04974:Protein digestion and absorption	17	1.7838405036726128	7.116142408835732E-4	ENSG00000137509, ENSG00000129244, ENSG00000108821, ENSG00000130635, ENSG00000134871, ENSG00000105409, ENSG00000204262, ENSG00000142156, ENSG00000187498, ENSG00000142173, ENSG00000164692, ENSG00000163359, ENSG00000049540, ENSG00000143153, ENSG00000182871, ENSG00000163399, ENSG00000018625	516	88	6879	2.5753831923890065	0.16540972222337047	0.011296876074026725	0.009517840471817793
KEGG_PATHWAY	hsa05012:Parkinson's disease	23	2.413431269674711	7.995685053652353E-4	ENSG00000110955, ENSG00000154277, ENSG00000130985, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000228253, ENSG00000198786, ENSG00000198712, ENSG00000198888, ENSG00000198899, ENSG00000152234, ENSG00000198804, ENSG00000198727, ENSG00000114353, ENSG00000198938, ENSG00000170315, ENSG00000212907, ENSG00000189043, ENSG00000005022, ENSG00000169100, ENSG00000185633	516	142	6879	2.1593105142482805	0.1838618492936991	0.011768842921335333	0.009915481831361265
KEGG_PATHWAY	hsa04940:Type I diabetes mellitus	11	1.154249737670514	8.358186320659741E-4	ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389, ENSG00000196126, ENSG00000109472, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592	516	42	6879	3.4915559246954597	0.19134807127024778	0.011768842921335333	0.009915481831361265
KEGG_PATHWAY	hsa05214:Glioma	14	1.4690451206715633	8.803465177376823E-4	ENSG00000148082, ENSG00000135679, ENSG00000177885, ENSG00000198668, ENSG00000154229, ENSG00000134853, ENSG00000135446, ENSG00000110092, ENSG00000146648, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000145675, ENSG00000124762	516	65	6879	2.871377459749553	0.20045023187098943	0.011768842921335333	0.009915481831361265
KEGG_PATHWAY	hsa05031:Amphetamine addiction	14	1.4690451206715633	0.0010231805153159826	ENSG00000176884, ENSG00000069535, ENSG00000198576, ENSG00000213639, ENSG00000198668, ENSG00000154229, ENSG00000177606, ENSG00000170345, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000120251, ENSG00000125740, ENSG00000087460	516	66	6879	2.827871740662438	0.2289645272671661	0.012994392544512979	0.010948031513881013
KEGG_PATHWAY	hsa05133:Pertussis	15	1.5739769150052465	0.0011560291104530662	ENSG00000067560, ENSG00000173372, ENSG00000159189, ENSG00000198668, ENSG00000177606, ENSG00000159403, ENSG00000170345, ENSG00000173369, ENSG00000114353, ENSG00000170458, ENSG00000172757, ENSG00000143933, ENSG00000160014, ENSG00000125730, ENSG00000182326	516	75	6879	2.666279069767442	0.25457536878521103	0.013982447335956135	0.01178048712556934
KEGG_PATHWAY	hsa04978:Mineral absorption	11	1.154249737670514	0.0012306163388117002	ENSG00000167996, ENSG00000129244, ENSG00000100292, ENSG00000125148, ENSG00000143153, ENSG00000105409, ENSG00000091513, ENSG00000187193, ENSG00000163399, ENSG00000018625, ENSG00000087086	516	44	6879	3.332848837209302	0.2685811776412622	0.014186627635657516	0.011952513047364995
KEGG_PATHWAY	hsa05330:Allograft rejection	10	1.049317943336831	0.0012846158882682003	ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592	516	37	6879	3.6030798240100568	0.2785572088832766	0.014186627635657516	0.011952513047364995
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	14	1.4690451206715633	0.001572617362581598	ENSG00000124491, ENSG00000104368, ENSG00000173372, ENSG00000110799, ENSG00000159189, ENSG00000117525, ENSG00000159403, ENSG00000173369, ENSG00000175899, ENSG00000000971, ENSG00000125730, ENSG00000106366, ENSG00000085063, ENSG00000182326	516	69	6879	2.7049207954162453	0.32951853936266673	0.016643533753988582	0.014022504816352583
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	17	1.7838405036726128	0.001864061103495446	ENSG00000074800, ENSG00000103363, ENSG00000112715, ENSG00000100292, ENSG00000111674, ENSG00000111640, ENSG00000154229, ENSG00000170525, ENSG00000146648, ENSG00000137154, ENSG00000070808, ENSG00000100644, ENSG00000091513, ENSG00000145675, ENSG00000102265, ENSG00000106366, ENSG00000124762	516	96	6879	2.3607679263565893	0.37743881067662755	0.01893886081151373	0.015956363045921018
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	14	1.4690451206715633	0.002346820534657781	ENSG00000074800, ENSG00000109107, ENSG00000067057, ENSG00000067225, ENSG00000111669, ENSG00000111674, ENSG00000111640, ENSG00000135821, ENSG00000149925, ENSG00000060982, ENSG00000182199, ENSG00000168906, ENSG00000102144, ENSG00000146733	516	72	6879	2.5922157622739017	0.4494254849001159	0.0229266313770414	0.019316138246798658
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	17	1.7838405036726128	0.002582900005855853	ENSG00000148082, ENSG00000177885, ENSG00000204681, ENSG00000198668, ENSG00000177606, ENSG00000170345, ENSG00000114353, ENSG00000096384, ENSG00000080824, ENSG00000146648, ENSG00000143933, ENSG00000204389, ENSG00000160014, ENSG00000087245, ENSG00000145675, ENSG00000109971, ENSG00000087460	516	99	6879	2.2892295043457835	0.48154670242672726	0.024298392647680987	0.02047187412048713
KEGG_PATHWAY	hsa05020:Prion diseases	9	0.944386149003148	0.0029756458029796054	ENSG00000171867, ENSG00000149294, ENSG00000173372, ENSG00000044574, ENSG00000159189, ENSG00000120738, ENSG00000010810, ENSG00000173369, ENSG00000135862	516	34	6879	3.5288987688098494	0.5309006912209253	0.026993358355600704	0.022742435779915558
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	13	1.3641133263378804	0.0036561329449952143	ENSG00000074800, ENSG00000109107, ENSG00000111716, ENSG00000067057, ENSG00000067225, ENSG00000111669, ENSG00000111674, ENSG00000111640, ENSG00000134333, ENSG00000111275, ENSG00000149925, ENSG00000105220, ENSG00000102144	516	67	6879	2.5866886497743837	0.6055881319980541	0.03202268165616498	0.026979739663068134
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	19	1.993704092339979	0.004010807540146415	ENSG00000135679, ENSG00000026508, ENSG00000175166, ENSG00000196498, ENSG00000026025, ENSG00000177606, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592, ENSG00000100906, ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389, ENSG00000145675, ENSG00000124762	516	122	6879	2.076200914982844	0.6396911107332006	0.03395817050657298	0.0286104271197111
KEGG_PATHWAY	hsa04970:Salivary secretion	15	1.5739769150052465	0.004377744069885272	ENSG00000090382, ENSG00000129244, ENSG00000220205, ENSG00000198668, ENSG00000154229, ENSG00000105409, ENSG00000143933, ENSG00000101439, ENSG00000160014, ENSG00000164889, ENSG00000143153, ENSG00000058668, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	86	6879	2.3252433747971875	0.67188398543369	0.03586925786293094	0.030220555837272525
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	27	2.8331584470094437	0.005302944262729471	ENSG00000177885, ENSG00000177606, ENSG00000148180, ENSG00000135446, ENSG00000204592, ENSG00000118971, ENSG00000234745, ENSG00000166913, ENSG00000145675, ENSG00000067560, ENSG00000128245, ENSG00000130402, ENSG00000135679, ENSG00000108953, ENSG00000072110, ENSG00000067225, ENSG00000134308, ENSG00000111642, ENSG00000170027, ENSG00000100906, ENSG00000110092, ENSG00000204525, ENSG00000206503, ENSG00000165119, ENSG00000164924, ENSG00000125730, ENSG00000124762	516	205	6879	1.755842314237096	0.7408975961508988	0.04209212008541518	0.03546343975700334
KEGG_PATHWAY	hsa05140:Leishmaniasis	13	1.3641133263378804	0.005941541110471497	ENSG00000175130, ENSG00000115415, ENSG00000177606, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000170345, ENSG00000196735, ENSG00000100906, ENSG00000223865, ENSG00000231389, ENSG00000203747, ENSG00000125730	516	71	6879	2.4409597117589255	0.779895451021713	0.0457318618805988	0.03852999386790607
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	27	2.8331584470094437	0.007264978006536366	ENSG00000070087, ENSG00000105855, ENSG00000166908, ENSG00000099942, ENSG00000113578, ENSG00000205542, ENSG00000115414, ENSG00000135424, ENSG00000134853, ENSG00000148180, ENSG00000005884, ENSG00000146648, ENSG00000154380, ENSG00000092820, ENSG00000145675, ENSG00000184009, ENSG00000067560, ENSG00000130402, ENSG00000068078, ENSG00000075624, ENSG00000108518, ENSG00000147065, ENSG00000072110, ENSG00000213639, ENSG00000115266, ENSG00000172757, ENSG00000055163	516	210	6879	1.7140365448504984	0.8430832869585703	0.05427365922530109	0.04572662627643478
KEGG_PATHWAY	hsa05168:Herpes simplex infection	24	2.5183630640083945	0.009408781472222336	ENSG00000019582, ENSG00000181222, ENSG00000113558, ENSG00000168394, ENSG00000115415, ENSG00000213639, ENSG00000177606, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000170345, ENSG00000196735, ENSG00000204592, ENSG00000100906, ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000112081, ENSG00000231389, ENSG00000165119, ENSG00000108691, ENSG00000185745, ENSG00000125730	516	183	6879	1.7483797178802898	0.9093857879042495	0.06828087125555637	0.05752797814444514
KEGG_PATHWAY	hsa05219:Bladder cancer	9	0.944386149003148	0.009866678088968524	ENSG00000110092, ENSG00000112715, ENSG00000135679, ENSG00000146648, ENSG00000068078, ENSG00000087245, ENSG00000137801, ENSG00000135446, ENSG00000124762	516	41	6879	2.9264038570618265	0.9194262033696744	0.06961489540550014	0.05865191975109067
KEGG_PATHWAY	hsa04115:p53 signaling pathway	12	1.2591815320041972	0.010284983919493756	ENSG00000110092, ENSG00000135679, ENSG00000181790, ENSG00000099860, ENSG00000146674, ENSG00000137801, ENSG00000149212, ENSG00000198625, ENSG00000135446, ENSG00000118971, ENSG00000106366, ENSG00000124762	516	67	6879	2.387712599791739	0.9276263444234348	0.07060502474463282	0.059486123210044976
KEGG_PATHWAY	hsa04919:Thyroid hormone signaling pathway	17	1.7838405036726128	0.011298480100646324	ENSG00000126351, ENSG00000135679, ENSG00000129244, ENSG00000075624, ENSG00000115415, ENSG00000159200, ENSG00000154229, ENSG00000105409, ENSG00000110092, ENSG00000134250, ENSG00000168036, ENSG00000100644, ENSG00000143153, ENSG00000145675, ENSG00000163399, ENSG00000184009, ENSG00000018625	516	115	6879	1.9707280080889789	0.9442093716082749	0.07552141962010964	0.06362828267206089
KEGG_PATHWAY	hsa05146:Amoebiasis	16	1.6789087093389297	0.012000870528883243	ENSG00000130402, ENSG00000108821, ENSG00000130635, ENSG00000072110, ENSG00000091136, ENSG00000134871, ENSG00000154229, ENSG00000115414, ENSG00000204262, ENSG00000135862, ENSG00000170458, ENSG00000187498, ENSG00000164692, ENSG00000145675, ENSG00000106211, ENSG00000087460	516	106	6879	2.012286090390522	0.9534235128851362	0.07815951575221394	0.06585093059438497
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	13	1.3641133263378804	0.01252581659830081	ENSG00000067560, ENSG00000148082, ENSG00000075624, ENSG00000105976, ENSG00000106976, ENSG00000099942, ENSG00000115414, ENSG00000168036, ENSG00000168385, ENSG00000184640, ENSG00000145675, ENSG00000184009, ENSG00000141367	516	78	6879	2.2218992248062017	0.9593050465703641	0.07953893539921014	0.06701311880090934
KEGG_PATHWAY	hsa04540:Gap junction	14	1.4690451206715633	0.013289823438391397	ENSG00000177885, ENSG00000152661, ENSG00000196230, ENSG00000104833, ENSG00000154229, ENSG00000134853, ENSG00000114353, ENSG00000137285, ENSG00000146648, ENSG00000167552, ENSG00000123416, ENSG00000188229, ENSG00000147246, ENSG00000087460	516	88	6879	2.1209038054968286	0.9665681604530598	0.08233207691101012	0.06936639550770145
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	10	1.049317943336831	0.013961082081810192	ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592	516	52	6879	2.5637298747763864	0.9718751424091617	0.0844313059233283	0.07113503727398526
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	20	2.098635886673662	0.016040586968509563	ENSG00000067560, ENSG00000075624, ENSG00000092841, ENSG00000159200, ENSG00000213639, ENSG00000198668, ENSG00000154229, ENSG00000177606, ENSG00000075461, ENSG00000170345, ENSG00000114353, ENSG00000110092, ENSG00000146648, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000167658, ENSG00000184009, ENSG00000124762, ENSG00000087460	516	150	6879	1.7775193798449613	0.9835485217690397	0.09475137418607975	0.0798298979363034
KEGG_PATHWAY	hsa05200:Pathways in cancer	42	4.4071353620146905	0.017606264883237816	ENSG00000186716, ENSG00000177885, ENSG00000105976, ENSG00000099942, ENSG00000113578, ENSG00000115415, ENSG00000134871, ENSG00000154229, ENSG00000177606, ENSG00000115414, ENSG00000084207, ENSG00000134853, ENSG00000135446, ENSG00000005884, ENSG00000135862, ENSG00000080824, ENSG00000146648, ENSG00000187498, ENSG00000168036, ENSG00000100644, ENSG00000161202, ENSG00000087245, ENSG00000145675, ENSG00000087460, ENSG00000067560, ENSG00000103363, ENSG00000112715, ENSG00000068078, ENSG00000135679, ENSG00000091136, ENSG00000170345, ENSG00000116016, ENSG00000114353, ENSG00000115266, ENSG00000096384, ENSG00000100906, ENSG00000110092, ENSG00000136160, ENSG00000078369, ENSG00000128602, ENSG00000182578, ENSG00000124762	516	393	6879	1.4247292739215338	0.9890216165164405	0.09969958087421309	0.08399885947669922
KEGG_PATHWAY	hsa04721:Synaptic vesicle cycle	11	1.154249737670514	0.017663311572203105	ENSG00000145920, ENSG00000220205, ENSG00000106976, ENSG00000104888, ENSG00000132639, ENSG00000067715, ENSG00000128524, ENSG00000006125, ENSG00000136854, ENSG00000141367, ENSG00000161203	516	63	6879	2.327703949796973	0.9891823589737218	0.09969958087421309	0.08399885947669922
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	18	1.888772298006296	0.020292414236833648	ENSG00000110955, ENSG00000198695, ENSG00000198763, ENSG00000198840, ENSG00000198886, ENSG00000228253, ENSG00000198786, ENSG00000198712, ENSG00000198888, ENSG00000198899, ENSG00000152234, ENSG00000198804, ENSG00000198727, ENSG00000198938, ENSG00000212907, ENSG00000189043, ENSG00000185633, ENSG00000128524	516	133	6879	1.8042489945794717	0.9945234939528883	0.11204941774251623	0.09440384014526959
KEGG_PATHWAY	hsa05010:Alzheimer's disease	21	2.2035676810073452	0.025403152623735763	ENSG00000110955, ENSG00000130203, ENSG00000176884, ENSG00000228253, ENSG00000111640, ENSG00000142192, ENSG00000198712, ENSG00000198668, ENSG00000175445, ENSG00000198899, ENSG00000152234, ENSG00000198804, ENSG00000198727, ENSG00000198938, ENSG00000189043, ENSG00000143933, ENSG00000160014, ENSG00000185633, ENSG00000123384, ENSG00000186318, ENSG00000186868	516	168	6879	1.6664244186046513	0.9985493903676221	0.13728512268997625	0.11566541832935007
KEGG_PATHWAY	hsa04976:Bile secretion	11	1.154249737670514	0.031536962639179884	ENSG00000104267, ENSG00000129244, ENSG00000080493, ENSG00000164889, ENSG00000143153, ENSG00000105409, ENSG00000171885, ENSG00000163399, ENSG00000240583, ENSG00000018625, ENSG00000087460	516	69	6879	2.1252949106841927	0.9997081936820504	0.16688309396566023	0.14060229176634365
KEGG_PATHWAY	hsa04390:Hippo signaling pathway	19	1.993704092339979	0.032463774135360265	ENSG00000128245, ENSG00000108953, ENSG00000075624, ENSG00000134308, ENSG00000113578, ENSG00000213639, ENSG00000213923, ENSG00000115266, ENSG00000118971, ENSG00000170027, ENSG00000110092, ENSG00000118523, ENSG00000168036, ENSG00000161202, ENSG00000166913, ENSG00000164924, ENSG00000181449, ENSG00000184009, ENSG00000106366	516	151	6879	1.6774603419066687	0.9997711886411468	0.16828160470166342	0.14178056459116525
KEGG_PATHWAY	hsa00910:Nitrogen metabolism	5	0.5246589716684155	0.03377376086838217	ENSG00000104267, ENSG00000148672, ENSG00000074410, ENSG00000164879, ENSG00000135821	516	17	6879	3.920998632010944	0.9998378107392693	0.17150008363271574	0.1444921964464613
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	11	1.154249737670514	0.03443505616247442	ENSG00000127022, ENSG00000129244, ENSG00000044574, ENSG00000211445, ENSG00000143153, ENSG00000154229, ENSG00000105409, ENSG00000163399, ENSG00000233276, ENSG00000018625, ENSG00000087460	516	70	6879	2.094933554817276	0.9998636992052274	0.17150008363271574	0.1444921964464613
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	23	2.413431269674711	0.03920740147553031	ENSG00000067560, ENSG00000129244, ENSG00000176884, ENSG00000204681, ENSG00000213639, ENSG00000198668, ENSG00000177606, ENSG00000105409, ENSG00000170345, ENSG00000114353, ENSG00000100906, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000120251, ENSG00000143153, ENSG00000058668, ENSG00000125398, ENSG00000145675, ENSG00000078549, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	198	6879	1.5485964294103831	0.999961280405607	0.18897536246258795	0.1592154628621804
